##########################################################################################
# with mids (small -> mid/large)
##########################################################################################

==========================================================================================
GM12878 small vs H1ESC mid/large   (242 genes, 602 reactome terms)
==========================================================================================
  Transcriptional Regulation of Granulopoiesis	(FDR=0.619)
  Clathrin-mediated Endocytosis	(FDR=0.619)
  Neuronal System	(FDR=0.619)
  Arachidonate Metabolism	(FDR=0.619)
  B-WICH Complex Positively Regulates rRNA Expression	(FDR=0.619)
  Regulation of RUNX2 Expression and Activity	(FDR=0.619)
  Formation of Paraxial Mesoderm	(FDR=0.619)
  Formation of the Beta-Catenin TCF Transactivating Complex	(FDR=0.623)
  HDACs Deacetylate Histones	(FDR=0.623)
  Infectious Disease	(FDR=0.623)
  RHOA GTPase Cycle	(FDR=0.623)
  Nuclear Events (Kinase and Transcription Factor Activation)	(FDR=0.623)
  Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	(FDR=0.623)
  Regulation of PTEN Gene Transcription	(FDR=0.623)
  Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation	(FDR=0.623)
  NCAM Signaling for Neurite Out-Growth	(FDR=0.634)
  Peroxisomal Protein Import	(FDR=0.634)
  Class A 1 (Rhodopsin-like Receptors)	(FDR=0.635)
  Collagen Degradation	(FDR=0.637)
  CDC42 GTPase Cycle	(FDR=0.637)
  RAB Geranylgeranylation	(FDR=0.637)
  Cytochrome P450 - Arranged by Substrate Type	(FDR=0.637)
  RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	(FDR=0.637)
  Signaling by BRAF and RAF1 Fusions	(FDR=0.637)
  Mitochondrial Protein Import	(FDR=0.637)
  G Alpha (S) Signalling Events	(FDR=0.647)
  Collagen Biosynthesis and Modifying Enzymes	(FDR=0.648)
  Regulation of TP53 Activity	(FDR=0.653)
  High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	(FDR=0.658)
  CD22 Mediated BCR Regulation	(FDR=0.662)
  RHOB GTPase Cycle	(FDR=0.662)
  Translocation of SLC2A4 (GLUT4) to the Plasma Membrane	(FDR=0.666)
  Signaling by NOTCH4	(FDR=0.671)
  Transport of Small Molecules	(FDR=0.673)
  Pre-NOTCH Transcription and Translation	(FDR=0.673)
  Hedgehog 'On' State	(FDR=0.673)
  RHO GTPase Cycle	(FDR=0.675)
  RHOG GTPase Cycle	(FDR=0.675)
  Signaling by NOTCH1	(FDR=0.675)
  RAF MAP Kinase Cascade	(FDR=0.678)
  Regulation of Endogenous Retroelements by KRAB-ZFP Proteins	(FDR=0.683)
  ISG15 Antiviral Mechanism	(FDR=0.683)
  Deubiquitination	(FDR=0.683)
  Transmission Across Chemical Synapses	(FDR=0.684)
  MAPK1 MAPK3 Signaling	(FDR=0.689)
  Fatty Acid Metabolism	(FDR=0.691)
  Amyloid Fiber Formation	(FDR=0.694)
  Post NMDA Receptor Activation Events	(FDR=0.694)
  ER-Phagosome Pathway	(FDR=0.694)
  MAPK6 MAPK4 Signaling	(FDR=0.694)
  Oncogenic MAPK Signaling	(FDR=0.7)
  Infection With Mycobacterium Tuberculosis	(FDR=0.7)
  UCH Proteinases	(FDR=0.7)
  Nuclear Events Mediated by NFE2L2	(FDR=0.724)
  Metabolism of Carbohydrates	(FDR=0.729)
  ESR-mediated Signaling	(FDR=0.732)
  ABC-family Proteins Mediated Transport	(FDR=0.732)
  Opioid Signalling	(FDR=0.732)
  Collagen Formation	(FDR=0.732)
  Activation of HOX Genes During Differentiation	(FDR=0.734)
  Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis	(FDR=0.734)
  Antigen Processing Ubiquitination & Proteasome Degradation	(FDR=0.735)
  EPH-Ephrin Signaling	(FDR=0.736)
  Activation of NMDA Receptors and Postsynaptic Events	(FDR=0.739)
  Extracellular Matrix Organization	(FDR=0.741)
  Antimicrobial Peptides	(FDR=0.743)
  Role of LAT2 NTAL LAB on Calcium Mobilization	(FDR=0.743)
  Asparagine N-linked Glycosylation	(FDR=0.751)
  Neurotransmitter Receptors and Postsynaptic Signal Transmission	(FDR=0.751)
  Potassium Channels	(FDR=0.768)
  Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	(FDR=0.768)
  Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	(FDR=0.768)
  MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	(FDR=0.768)
  Phase I - Functionalization of Compounds	(FDR=0.775)
  Transcriptional Regulation by RUNX2	(FDR=0.777)
  Sphingolipid Metabolism	(FDR=0.778)
  Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	(FDR=0.778)
  SARS-CoV-2-host Interactions	(FDR=0.778)
  HATs Acetylate Histones	(FDR=0.778)
  RSV-host Interactions	(FDR=0.778)
  Drug ADME	(FDR=0.778)
  Maternal to Zygotic Transition (MZT)	(FDR=0.778)
  SARS-CoV-1-host Interactions	(FDR=0.788)
  PPARA Activates Gene Expression	(FDR=0.804)
  Cell Surface Interactions at the Vascular Wall	(FDR=0.806)
  Regulation of Lipid Metabolism by PPARalpha	(FDR=0.806)
  KEAP1-NFE2L2 Pathway	(FDR=0.806)
  Gastrulation	(FDR=0.807)
  Binding and Uptake of Ligands by Scavenger Receptors	(FDR=0.812)
  Host Interactions of HIV Factors	(FDR=0.822)
  MHC Class II Antigen Presentation	(FDR=0.822)
  Glycosaminoglycan Metabolism	(FDR=0.823)
  Signaling by Rho GTPases	(FDR=0.823)
  SLC-mediated Transmembrane Transport	(FDR=0.828)
  Transcriptional Regulation by TP53	(FDR=0.829)
  Respiratory Syncytial Virus Infection Pathway	(FDR=0.834)
  Signaling by Rho GTPases, Miro GTPases and RHOBTB3	(FDR=0.836)
  Golgi-to-ER Retrograde Transport	(FDR=0.836)
  Signaling by Hedgehog	(FDR=0.838)
  Metabolism	(FDR=0.841)
  Mitotic G1 Phase and G1 S Transition	(FDR=0.842)
  Degradation of the Extracellular Matrix	(FDR=0.843)
  Diseases of Metabolism	(FDR=0.844)
  PTEN Regulation	(FDR=0.852)
  Signaling by Nuclear Receptors	(FDR=0.852)
  FCERI Mediated NF-kB Activation	(FDR=0.854)
  Viral Infection Pathways	(FDR=0.857)
  DNA Double-Strand Break Repair	(FDR=0.862)
  Metabolism of Steroids	(FDR=0.867)
  Cell-Cell Communication	(FDR=0.867)
  SARS-CoV-1 Infection	(FDR=0.867)
  Post-translational Protein Modification	(FDR=0.867)
  Antiviral Mechanism by IFN-stimulated Genes	(FDR=0.867)
  RHO GTPase Effectors	(FDR=0.873)
  Organelle Biogenesis and Maintenance	(FDR=0.88)
  SUMO E3 Ligases SUMOylate Target Proteins	(FDR=0.885)
  Axon Guidance	(FDR=0.887)
  SUMOylation	(FDR=0.892)
  SARS-CoV-2 Infection	(FDR=0.895)
  Cellular Responses to Stimuli	(FDR=0.895)
  RAC1 GTPase Cycle	(FDR=0.899)
  Cellular Responses to Stress	(FDR=0.899)
  Nervous System Development	(FDR=0.902)
  TCF Dependent Signaling in Response to WNT	(FDR=0.902)
  Ub-specific Processing Proteases	(FDR=0.902)
  Metabolism of Proteins	(FDR=0.909)
  Cellular Response to Chemical Stress	(FDR=0.915)
  HCMV Early Events	(FDR=0.916)
  Biological Oxidations	(FDR=0.933)
  HIV Infection	(FDR=0.936)
  Neddylation	(FDR=0.94)
  HCMV Infection	(FDR=0.956)
  Aerobic Respiration and Respiratory Electron Transport	(FDR=0.956)
  Signaling by WNT	(FDR=0.968)
  DNA Repair	(FDR=0.977)
  Metabolism of Amino Acids and Derivatives	(FDR=0.987)
  Cell Cycle, Mitotic	(FDR=1)
  Cell Cycle	(FDR=1)
  Metabolism of RNA	(FDR=1)

==========================================================================================
GM12878 small vs HFFC6 mid/large   (251 genes, 650 reactome terms)
==========================================================================================
  Cytokine Signaling in Immune System	(FDR=0.000274)
  Immune System	(FDR=0.0102)
  Interleukin-3, Interleukin-5 and GM-CSF Signaling	(FDR=0.038)
  Interleukin-15 Signaling	(FDR=0.063)
  Signaling by Interleukins	(FDR=0.063)
  Interleukin-2 Family Signaling	(FDR=0.146)
  RUNX3 Regulates Immune Response and Cell Migration	(FDR=0.161)
  Interleukin-7 Signaling	(FDR=0.203)
  TNFR2 Non-Canonical NF-kB Pathway	(FDR=0.204)
  TNFs Bind Their Physiological Receptors	(FDR=0.236)
  Interleukin-9 Signaling	(FDR=0.236)
  Signaling by CSF1 (M-CSF) in Myeloid Cells	(FDR=0.236)
  Interleukin-21 Signaling	(FDR=0.236)
  DNA Strand Elongation	(FDR=0.236)
  Adaptive Immune System	(FDR=0.268)
  Endosomal Vacuolar Pathway	(FDR=0.28)
  Interleukin-2 Signaling	(FDR=0.28)
  FLT3 Signaling	(FDR=0.298)
  Removal of the Flap Intermediate	(FDR=0.341)
  Processive Synthesis on the Lagging Strand	(FDR=0.344)
  Signaling by SCF-KIT	(FDR=0.344)
  Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	(FDR=0.344)
  Interferon Signaling	(FDR=0.346)
  Removal of the Flap Intermediate From the C-strand	(FDR=0.379)
  TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway	(FDR=0.379)
  Pre-NOTCH Processing in Golgi	(FDR=0.407)
  Processive Synthesis on the C-strand of the Telomere	(FDR=0.426)
  Extension of Telomeres	(FDR=0.426)
  Lagging Strand Synthesis	(FDR=0.44)
  Synthesis of PIPs at the Plasma Membrane	(FDR=0.44)
  Interferon Gamma Signaling	(FDR=0.485)
  Regulation of Signaling by CBL	(FDR=0.485)
  S Phase	(FDR=0.489)
  G Beta Gamma Signalling Through PI3Kgamma	(FDR=0.526)
  Signaling by Erythropoietin	(FDR=0.526)
  Inactivation of CSF3 (G-CSF) Signaling	(FDR=0.526)
  Synthesis of DNA	(FDR=0.526)
  N-glycan Antennae Elongation in the Medial trans-Golgi	(FDR=0.526)
  Interleukin-20 Family Signaling	(FDR=0.526)
  PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	(FDR=0.526)
  Interleukin Receptor SHC Signaling	(FDR=0.526)
  Platelet Calcium Homeostasis	(FDR=0.526)
  TRP Channels	(FDR=0.526)
  G1 S-Specific Transcription	(FDR=0.526)
  The Role of Nef in HIV-1 Replication and Disease Pathogenesis	(FDR=0.526)
  Signal Transduction	(FDR=0.526)
  Negative Regulation of the PI3K AKT Network	(FDR=0.526)
  Activation of Kainate Receptors Upon Glutamate Binding	(FDR=0.526)
  Signaling by CSF3 (G-CSF)	(FDR=0.526)
  Interleukin-17 Signaling	(FDR=0.526)
  Antigen Presentation Folding, Assembly and Peptide Loading of Class I MHC	(FDR=0.526)
  RHO GTPases Activate IQGAPs	(FDR=0.526)
  Nuclear Signaling by ERBB4	(FDR=0.526)
  Regulation of Necroptotic Cell Death	(FDR=0.526)
  G-protein Beta Gamma Signalling	(FDR=0.526)
  Host Interactions of HIV Factors	(FDR=0.526)
  Activation of the Pre-Replicative Complex	(FDR=0.526)
  Glucagon-type Ligand Receptors	(FDR=0.526)
  RIPK1-mediated Regulated Necrosis	(FDR=0.526)
  Telomere C-strand (Lagging Strand) Synthesis	(FDR=0.526)
  NR1H2 & NR1H3 Regulate Gene Expression to Limit Cholesterol Uptake	(FDR=0.526)
  RUNX3 Regulates BCL2L11 (BIM) Transcription	(FDR=0.526)
  Signaling by MST1	(FDR=0.526)
  H139Hfs13* PPM1K Causes a Mild Variant of MSUD	(FDR=0.526)
  IRS Activation	(FDR=0.526)
  Maple Syrup Urine Disease	(FDR=0.526)
  Interferon Alpha Beta Signaling	(FDR=0.526)
  Nuclear Events Stimulated by ALK Signaling in Cancer	(FDR=0.528)
  GPVI-mediated Activation Cascade	(FDR=0.528)
  NOD1 2 Signaling Pathway	(FDR=0.544)
  Activation of ATR in Response to Replication Stress	(FDR=0.544)
  RUNX1 Regulates Transcription of Genes Involved in BCR Signaling	(FDR=0.544)
  FLT3 Signaling Through SRC Family Kinases	(FDR=0.544)
  MET Receptor Activation	(FDR=0.544)
  PI Metabolism	(FDR=0.544)
  Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	(FDR=0.544)
  Chromatin Modifications During the Maternal to Zygotic Transition (MZT)	(FDR=0.544)
  Platelet Homeostasis	(FDR=0.544)
  Vpr-mediated Nuclear Import of PICs	(FDR=0.544)
  Signaling by Receptor Tyrosine Kinases	(FDR=0.544)
  DNA Replication	(FDR=0.544)
  CREB Phosphorylation	(FDR=0.544)
  Coenzyme A Biosynthesis	(FDR=0.544)
  RUNX3 Regulates CDKN1A Transcription	(FDR=0.544)
  Erythropoietin Activates STAT5	(FDR=0.544)
  STAT5 Activation	(FDR=0.544)
  Glycine Degradation	(FDR=0.544)
  Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion	(FDR=0.544)
  Chaperonin-mediated Protein Folding	(FDR=0.544)
  Telomere Maintenance	(FDR=0.544)
  Interactions of Vpr With Host Cellular Proteins	(FDR=0.544)
  RHOA GTPase Cycle	(FDR=0.544)
  Intra-Golgi Traffic	(FDR=0.544)
  Binding of TCF LEF CTNNB1 to Target Gene Promoters	(FDR=0.544)
  CDC6 Association With the ORC Origin Complex	(FDR=0.544)
  RUNX3 Regulates WNT Signaling	(FDR=0.544)
  RUNX3 Regulates YAP1-mediated Transcription	(FDR=0.544)
  Regulation of Gene Expression in Early Pancreatic Precursor Cells	(FDR=0.544)
  Sema4D Mediated Inhibition of Cell Attachment and Migration	(FDR=0.544)
  WNT Mediated Activation of DVL	(FDR=0.544)
  Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers	(FDR=0.544)
  Signaling by GPCR	(FDR=0.544)
  GPCR Downstream Signalling	(FDR=0.544)
  Protein Folding	(FDR=0.544)
  CDC42 GTPase Cycle	(FDR=0.544)
  Nef and Signal Transduction	(FDR=0.544)
  Autointegration Results in Viral DNA Circles	(FDR=0.544)
  PI5P Regulates TP53 Acetylation	(FDR=0.544)
  E2F-enabled Inhibition of Pre-Replication Complex Formation	(FDR=0.544)
  Integration of Viral DNA Into Host Genomic DNA	(FDR=0.544)
  Interleukin-23 Signaling	(FDR=0.544)
  Antiviral Mechanism by IFN-stimulated Genes	(FDR=0.544)
  Recycling Pathway of L1	(FDR=0.544)
  Signaling by the B Cell Receptor (BCR)	(FDR=0.544)
  Zinc Influx Into Cells by the SLC39 Gene Family	(FDR=0.544)
  Activation of Ca-permeable Kainate Receptor	(FDR=0.544)
  Neurotransmitter Clearance	(FDR=0.544)
  Caspase Activation via Dependence Receptors in the Absence of Ligand	(FDR=0.544)
  RUNX3 Regulates p14-ARF	(FDR=0.544)
  Reactions Specific to the Complex N-glycan Synthesis Pathway	(FDR=0.544)
  STAT5 Activation Downstream of FLT3 ITD Mutants	(FDR=0.544)
  Signal Attenuation	(FDR=0.544)
  Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage and Regulation	(FDR=0.544)
  Ionotropic Activity of Kainate Receptors	(FDR=0.544)
  HIV Infection	(FDR=0.544)
  Toll Like Receptor 3 (TLR3) Cascade	(FDR=0.559)
  APOBEC3G Mediated Resistance to HIV-1 Infection	(FDR=0.559)
  Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression	(FDR=0.559)
  CLEC7A (Dectin-1) Induces NFAT Activation	(FDR=0.559)
  Ribavirin ADME	(FDR=0.559)
  Signaling by Leptin	(FDR=0.559)
  Ion Homeostasis	(FDR=0.559)
  MyD88-independent TLR4 Cascade	(FDR=0.559)
  FCERI Mediated Ca+2 Mobilization	(FDR=0.559)
  TRIF (TICAM1)-mediated TLR4 Signaling	(FDR=0.559)
  RHO GTPase Cycle	(FDR=0.559)
  Reduction of Cytosolic Ca++ Levels	(FDR=0.559)
  Erythropoietin Activates Phosphoinositide-3-kinase (PI3K)	(FDR=0.559)
  Reversible Hydration of Carbon Dioxide	(FDR=0.559)
  Maturation of Nucleoprotein 9683610	(FDR=0.559)
  Unwinding of DNA	(FDR=0.559)
  Interleukin-4 and Interleukin-13 Signaling	(FDR=0.559)
  Interleukin-12 Family Signaling	(FDR=0.559)
  Chemokine Receptors Bind Chemokines	(FDR=0.559)
  Orc1 Removal From Chromatin	(FDR=0.559)
  Signaling by ERBB4	(FDR=0.559)
  2-LTR Circle Formation	(FDR=0.559)
  Nephron Development	(FDR=0.559)
  Purine Salvage	(FDR=0.559)
  Cytosolic Iron-Sulfur Cluster Assembly	(FDR=0.559)
  Diseases of Branched-Chain Amino Acid Catabolism	(FDR=0.559)
  Chromosome Maintenance	(FDR=0.559)
  Polymerase Switching	(FDR=0.559)
  RUNX3 Regulates NOTCH Signaling	(FDR=0.559)
  TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	(FDR=0.559)
  LGI-ADAM Interactions	(FDR=0.559)
  Leading Strand Synthesis	(FDR=0.559)
  Lysosphingolipid and LPA Receptors	(FDR=0.559)
  Uptake and Function of Anthrax Toxins	(FDR=0.559)
  Mismatch Repair (MMR) Directed by MSH2 MSH3 (MutSbeta)	(FDR=0.559)
  Mismatch Repair (MMR) Directed by MSH2 MSH6 (MutSalpha)	(FDR=0.559)
  RAC1 GTPase Cycle	(FDR=0.559)
  Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	(FDR=0.559)
  Regulated Necrosis	(FDR=0.559)
  L1CAM Interactions	(FDR=0.559)
  G1 S Transition	(FDR=0.559)
  Kinesins	(FDR=0.559)
  Transport to the Golgi and Subsequent Modification	(FDR=0.559)
  NCAM Signaling for Neurite Out-Growth	(FDR=0.559)
  Ca2+ Pathway	(FDR=0.559)
  MAP Kinase Activation	(FDR=0.559)
  Translation of Structural Proteins 9694635	(FDR=0.559)
  Zinc Transporters	(FDR=0.559)
  N-Glycan Antennae Elongation	(FDR=0.559)
  Prolactin Receptor Signaling	(FDR=0.559)
  Integration of Provirus	(FDR=0.559)
  Mismatch Repair	(FDR=0.559)
  cGMP Effects	(FDR=0.568)
  Regulation of Gene Expression in Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells	(FDR=0.568)
  Elevation of Cytosolic Ca2+ Levels	(FDR=0.568)
  STING Mediated Induction of Host Immune Responses	(FDR=0.568)
  Signaling by FLT3 ITD and TKD Mutants	(FDR=0.568)
  Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1	(FDR=0.568)
  Maturation of Nucleoprotein 9694631	(FDR=0.568)
  VLDLR Internalisation and Degradation	(FDR=0.568)
  Purine Catabolism	(FDR=0.585)
  GAB1 Signalosome	(FDR=0.585)
  HDR Through Homologous Recombination (HRR)	(FDR=0.585)
  High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	(FDR=0.585)
  G Beta Gamma Signalling Through BTK	(FDR=0.585)
  Signaling by Cytosolic FGFR1 Fusion Mutants	(FDR=0.585)
  Lewis Blood Group Biosynthesis	(FDR=0.585)
  Beta-catenin Independent WNT Signaling	(FDR=0.585)
  Translocation of SLC2A4 (GLUT4) to the Plasma Membrane	(FDR=0.585)
  Intra-Golgi and Retrograde Golgi-to-ER Traffic	(FDR=0.585)
  Nicotinamide Salvaging	(FDR=0.585)
  Other Semaphorin Interactions	(FDR=0.585)
  Prostacyclin Signalling Through Prostacyclin Receptor	(FDR=0.585)
  Regulation of MITF-M-dependent Genes Involved in Apoptosis	(FDR=0.585)
  Signaling by FLT3 Fusion Proteins	(FDR=0.585)
  Glyoxylate Metabolism and Glycine Degradation	(FDR=0.585)
  TICAM1, RIP1-mediated IKK Complex Recruitment	(FDR=0.585)
  Transcription of E2F Targets Under Negative Control by DREAM Complex	(FDR=0.585)
  VEGFR2 Mediated Cell Proliferation	(FDR=0.585)
  Microtubule-dependent Trafficking of Connexons From Golgi to the Plasma Membrane	(FDR=0.585)
  G2 M Checkpoints	(FDR=0.585)
  SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	(FDR=0.585)
  RHOG GTPase Cycle	(FDR=0.585)
  Glycolysis	(FDR=0.585)
  Mitotic G1 Phase and G1 S Transition	(FDR=0.585)
  Receptor-type Tyrosine-Protein Phosphatases	(FDR=0.585)
  Sema4D Induced Cell Migration and Growth-Cone Collapse	(FDR=0.585)
  G Beta Gamma Signalling Through CDC42	(FDR=0.585)
  G Beta Gamma Signalling Through PLC Beta	(FDR=0.585)
  Signaling by KIT in Disease	(FDR=0.585)
  Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants	(FDR=0.585)
  Transport of Connexons to the Plasma Membrane	(FDR=0.585)
  Vitamin B5 (Pantothenate) Metabolism	(FDR=0.585)
  Phospholipid Metabolism	(FDR=0.585)
  ISG15 Antiviral Mechanism	(FDR=0.585)
  PCNA-Dependent Long Patch Base Excision Repair	(FDR=0.585)
  Branched-chain Amino Acid Catabolism	(FDR=0.585)
  CD209 (DC-SIGN) Signaling	(FDR=0.585)
  Presynaptic Function of Kainate Receptors	(FDR=0.585)
  Synaptic Adhesion-Like Molecules	(FDR=0.585)
  Signaling by WNT	(FDR=0.585)
  Regulation of Insulin Secretion	(FDR=0.585)
  Switching of Origins to a Post-Replicative State	(FDR=0.585)
  ADP Signalling Through P2Y Purinoceptor 12	(FDR=0.585)
  Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters	(FDR=0.585)
  Blood Group Systems Biosynthesis	(FDR=0.585)
  Post-chaperonin Tubulin Folding Pathway	(FDR=0.585)
  E2F Mediated Regulation of DNA Replication	(FDR=0.585)
  ERK MAPK Targets	(FDR=0.585)
  Early Phase of HIV Life Cycle	(FDR=0.585)
  PKR-mediated Signaling	(FDR=0.585)
  ER-Phagosome Pathway	(FDR=0.585)
  G Alpha (12 13) Signalling Events	(FDR=0.585)
  Late SARS-CoV-2 Infection Events	(FDR=0.585)
  G Alpha (Q) Signalling Events	(FDR=0.585)
  Toll Like Receptor 4 (TLR4) Cascade	(FDR=0.585)
  Activated TAK1 Mediates P38 MAPK Activation	(FDR=0.585)
  Nitric Oxide Stimulates Guanylate Cyclase	(FDR=0.585)
  Nucleotide Salvage	(FDR=0.585)
  IKK Complex Recruitment Mediated by RIP1	(FDR=0.585)
  Telomere Extension By Telomerase	(FDR=0.585)
  Class I MHC Mediated Antigen Processing & Presentation	(FDR=0.585)
  Constitutive Signaling by Aberrant PI3K in Cancer	(FDR=0.585)
  RHO GTPases Activate NADPH Oxidases	(FDR=0.585)
  Sema4D in Semaphorin Signaling	(FDR=0.585)
  G-protein Activation	(FDR=0.585)
  Growth Hormone Receptor Signaling	(FDR=0.585)
  Impaired BRCA2 Binding to PALB2	(FDR=0.585)
  Thromboxane Signalling Through TP Receptor	(FDR=0.585)
  Metal Ion SLC Transporters	(FDR=0.585)
  Glucose Metabolism	(FDR=0.585)
  Integrin Cell Surface Interactions	(FDR=0.585)
  ADP Signalling Through P2Y Purinoceptor 1	(FDR=0.585)
  Defective HDR Through Homologous Recombination Repair Due to PALB2 Loss of BRCA1 Binding Function	(FDR=0.585)
  Defective HDR Through Homologous Recomb Repair Due to PALB2 Loss of BRCA2 RAD51 RAD51C Binding Fnc	(FDR=0.585)
  Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function	(FDR=0.585)
  Defective Homologous Recombination Repair (HRR) Due to PALB2 Loss of Function	(FDR=0.585)
  Resolution of AP Sites via the Multiple-Nucleotide Patch Replacement Pathway	(FDR=0.585)
  Formation of Tubulin Folding Intermediates by CCT TriC	(FDR=0.585)
  Gap-filling DNA Repair Synthesis and Ligation in GG-NER	(FDR=0.585)
  Metabolism of Cofactors	(FDR=0.585)
  Transcriptional Regulation by RUNX3	(FDR=0.585)
  Asparagine N-linked Glycosylation	(FDR=0.585)
  Polymerase Switching on the C-strand of the Telomere	(FDR=0.585)
  Gluconeogenesis	(FDR=0.585)
  TNFR1-induced Proapoptotic Signaling	(FDR=0.585)
  G Alpha (S) Signalling Events	(FDR=0.585)
  HIV Life Cycle	(FDR=0.585)
  Protein-protein Interactions at Synapses	(FDR=0.585)
  GPCR Ligand Binding	(FDR=0.585)
  Anti-inflammatory Response Favouring Leishmania Parasite Infection	(FDR=0.585)
  Leishmania Parasite Growth and Survival	(FDR=0.585)
  Pre-NOTCH Expression and Processing	(FDR=0.585)
  Regulation of TP53 Activity	(FDR=0.585)
  Effects of PIP2 Hydrolysis	(FDR=0.585)
  Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA)	(FDR=0.585)
  G0 and Early G1	(FDR=0.585)
  Opioid Signalling	(FDR=0.585)
  SARS-CoV-2 Infection	(FDR=0.585)
  Activation of AMPK Downstream of NMDARs	(FDR=0.585)
  Adrenaline,noradrenaline Inhibits Insulin Secretion	(FDR=0.585)
